,clust,Award?,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1343,3,0,33057.0,5190.0,5.0,0.0,0.0,4828
1344,3,1,42572.0,21809.0,14.0,100.0,1.0,5070
1345,1,0,38671.0,2200.0,9.0,777.5,2.5,5192
1346,3,0,5320.0,2275.0,9.0,0.0,0.0,5084
1347,4,1,203218.75,24687.0,14.0,500.0,1.0,4924
1348,1,1,46272.0,5720.0,10.0,777.5,2.5,5092
1349,3,0,113758.0,12616.0,14.0,0.0,0.0,5199
1350,1,0,105458.0,750.0,4.0,700.0,2.0,4924
1351,3,1,39946.0,16951.0,14.0,0.0,0.0,5282
1352,2,1,92859.0,33378.0,15.0,0.0,0.0,5185
1353,2,1,25158.0,52278.0,17.0,0.0,0.0,5079
1354,2,1,82270.0,24612.0,6.0,0.0,0.0,5270
1355,3,0,97155.0,10004.0,3.0,0.0,0.0,5244
1356,4,0,153197.0,14712.0,17.0,100.0,1.0,5189
1357,6,1,55864.0,3691.0,6.0,500.0,1.0,5251
1358,2,1,23890.0,35574.0,19.0,0.0,0.0,5031
1359,3,0,46545.0,0.0,0.0,0.0,0.0,5066
1360,3,0,7354.0,0.0,0.0,0.0,0.0,5050
1361,3,0,45031.0,1000.0,1.0,0.0,0.0,5227
1362,3,1,16125.0,23288.0,17.0,0.0,0.0,5210
1363,3,0,200.0,200.0,1.0,200.0,1.0,5254
1364,0,1,195754.0,57626.25,38.0,777.5,2.5,5202
1365,3,0,54189.0,8940.0,17.0,0.0,0.0,4791
1366,3,0,15439.0,490.0,3.0,0.0,0.0,5147
1367,1,0,56308.0,2500.0,3.0,777.5,2.0,4688
1368,3,0,1000.0,0.0,0.0,0.0,0.0,4769
1369,1,0,45412.0,1100.0,3.0,777.5,2.5,5163
1370,3,1,21582.0,10811.0,15.0,0.0,0.0,4695
1371,3,0,16866.0,0.0,0.0,0.0,0.0,5072
1372,2,1,86011.0,31769.0,18.0,0.0,0.0,5381
1373,3,0,31786.0,2661.0,10.0,0.0,0.0,5380
1374,1,1,16994.0,1550.0,3.0,777.5,2.0,5379
1375,3,0,5824.0,0.0,0.0,0.0,0.0,5401
1376,3,0,17587.0,17587.0,7.0,0.0,0.0,5367
1377,3,0,1000.0,0.0,0.0,0.0,0.0,5367
1378,0,1,91670.0,48193.0,17.0,777.5,2.0,5365
1379,0,1,92800.0,57626.25,23.0,350.0,1.0,5358
1380,3,0,31134.0,20108.0,17.0,0.0,0.0,5352
1381,3,0,57002.0,2570.0,13.0,0.0,0.0,5350
1382,0,0,66516.0,45406.0,16.0,200.0,1.0,5311
1383,3,1,18154.0,7748.0,16.0,0.0,0.0,5310
1384,2,1,203218.75,57626.25,24.0,0.0,0.0,5345
1385,2,1,14345.0,50752.0,16.0,0.0,0.0,5487
1386,3,1,43603.0,17100.0,4.0,100.0,1.0,5335
1387,1,0,1836.0,850.0,4.0,350.0,2.5,5329
1388,4,1,156041.0,5644.0,13.0,0.0,0.0,5324
1389,1,0,49145.0,12755.0,22.0,777.5,2.5,5323
1390,3,0,11648.0,475.0,4.0,0.0,0.0,5318
1391,2,0,14525.0,4625.0,28.0,0.0,0.0,5317
1392,3,0,10689.0,2750.0,15.0,0.0,0.0,5315
1393,3,0,37552.0,100.0,1.0,0.0,0.0,5340
1394,2,0,203218.75,56754.0,14.0,0.0,0.0,5302
1395,3,1,26156.0,23831.0,16.0,0.0,0.0,5297
1396,3,0,32061.0,1100.0,6.0,0.0,0.0,5295
1397,0,0,203218.75,57626.25,29.0,777.5,2.5,5288
1398,3,0,6000.0,0.0,0.0,0.0,0.0,5286
1399,3,0,30892.0,11474.0,11.0,0.0,0.0,5283
1400,3,0,29263.0,15184.0,13.0,0.0,0.0,5279
1401,2,0,203218.75,31975.0,21.0,0.0,0.0,5275
1402,3,0,43761.0,5398.0,16.0,0.0,0.0,5268
1403,3,0,21393.0,5040.0,2.0,0.0,0.0,5262
1404,1,1,108950.0,3300.0,9.0,777.5,2.5,5259
1405,0,1,25089.0,40763.0,19.0,550.0,2.0,5259
1406,0,1,77709.0,36028.0,19.0,100.0,2.0,5253
1407,3,1,22533.0,22206.0,17.0,100.0,1.0,5248
1408,3,0,25302.0,11312.0,13.0,0.0,0.0,5245
1409,3,0,11908.0,0.0,0.0,0.0,0.0,5240
1410,4,0,176982.0,2299.0,9.0,0.0,0.0,5234
1411,2,1,8723.0,57626.25,15.0,0.0,0.0,5231
1412,3,0,9071.0,1647.0,9.0,0.0,0.0,5225
1413,2,0,144848.0,37056.0,15.0,0.0,0.0,5219
1414,0,1,130364.0,57626.25,15.0,250.0,1.0,5213
1415,2,1,15592.0,37173.0,13.0,0.0,0.0,5209
1416,6,0,25404.0,2125.0,7.0,500.0,1.0,5203
1417,1,1,34584.0,6962.0,21.0,777.5,2.5,5202
1418,2,1,32313.0,29188.0,27.0,0.0,0.0,5397
1419,0,0,168897.0,37451.0,24.0,400.0,2.0,5189
1420,0,1,68891.0,37257.0,14.0,500.0,1.0,5178
1421,3,0,18068.0,0.0,0.0,0.0,0.0,5174
1422,2,0,137134.0,57626.25,20.0,0.0,0.0,5170
1423,3,1,26561.0,100.0,1.0,0.0,0.0,4926
1424,3,0,22093.0,14857.0,11.0,200.0,1.0,2587
1425,0,1,58538.0,48670.0,19.0,500.0,2.0,4352
1426,3,0,29667.0,5304.0,19.0,0.0,0.0,4841
1427,4,0,88093.0,15518.0,13.0,343.0,1.0,4660
1428,5,1,203218.75,3600.0,12.0,777.5,2.5,5045
1429,3,1,62569.0,33765.0,19.0,50.0,1.0,4888
1430,2,1,20982.0,44238.0,18.0,0.0,0.0,4716
1431,1,0,44665.0,333.0,2.0,333.0,2.0,3601
1432,3,0,22639.0,1840.0,4.0,0.0,0.0,5168
1433,5,1,120152.0,6250.0,27.0,777.5,2.5,4497
1434,3,0,51402.0,4375.0,14.0,0.0,0.0,4978
1435,1,1,32749.0,450.0,3.0,450.0,2.5,5050
1436,0,1,170309.0,57626.25,20.0,777.5,2.5,5009
1437,3,0,18924.0,4000.0,18.0,0.0,0.0,5168
1438,3,1,61919.0,39163.0,14.0,350.0,1.0,5157
1439,4,0,193547.0,3544.0,12.0,0.0,0.0,5153
1440,1,1,57927.0,1500.0,3.0,777.5,2.5,5149
1441,2,0,161321.0,57626.25,21.0,0.0,0.0,5147
1442,1,0,66936.0,3450.0,5.0,777.5,2.5,5147
1443,3,1,72178.0,2100.0,10.0,0.0,0.0,5139
1444,3,0,33964.0,300.0,3.0,0.0,0.0,5128
1445,3,0,94272.0,11098.0,16.0,0.0,0.0,5121
1446,1,1,53360.0,7251.0,5.0,777.5,2.5,5120
1447,3,0,3578.0,0.0,0.0,0.0,0.0,5114
1448,3,0,29342.0,5835.0,4.0,0.0,0.0,5153
1449,3,1,28228.0,12948.0,13.0,300.0,1.0,5108
1450,2,0,118601.0,51240.0,19.0,0.0,0.0,5105
1451,3,1,24660.0,7206.0,14.0,0.0,0.0,5136
1452,2,1,147822.0,42469.0,18.0,0.0,0.0,5107
1453,5,0,190208.0,37122.0,38.0,777.5,2.5,5091
1454,3,0,2625.0,125.0,1.0,0.0,0.0,5087
1455,2,1,49438.0,33912.0,14.0,0.0,0.0,5085
1456,3,0,24930.0,13060.0,9.0,0.0,0.0,5084
1457,3,0,89835.0,9058.0,11.0,0.0,0.0,5080
1458,3,0,46734.0,10007.0,18.0,0.0,0.0,5080
1459,5,1,203218.75,12584.0,9.0,777.5,2.5,5079
1460,3,0,50.0,50.0,1.0,50.0,1.0,5073
1461,2,0,97416.0,57626.25,29.0,0.0,0.0,5093
1462,0,1,127768.0,57626.25,21.0,250.0,1.0,5064
1463,2,0,139882.0,47089.0,15.0,0.0,0.0,4859
1464,3,0,10740.0,0.0,0.0,0.0,0.0,4926
1465,3,0,57330.0,380.0,3.0,0.0,0.0,4986
1466,3,0,33560.0,2600.0,14.0,0.0,0.0,4604
1467,3,1,53210.0,11422.0,10.0,0.0,0.0,4993
1468,3,0,9795.0,0.0,0.0,0.0,0.0,4960
1469,3,1,16984.0,10334.0,15.0,0.0,0.0,4884
1470,0,1,46349.0,33923.0,20.0,777.5,2.0,4856
1471,0,0,118079.0,43298.0,16.0,500.0,1.0,4867
1472,3,0,29632.0,0.0,0.0,0.0,0.0,4898
1473,4,0,164307.0,21704.0,14.0,0.0,0.0,4023
1474,3,0,13490.0,0.0,0.0,0.0,0.0,4870
1475,3,0,36296.0,5780.0,6.0,0.0,0.0,4600
1476,0,1,190429.0,27500.0,11.0,777.5,2.5,4974
1477,0,0,120447.0,53804.0,15.0,350.0,1.0,4840
1478,3,1,35094.0,4000.0,11.0,0.0,0.0,4944
1479,0,1,203218.75,56204.0,31.0,500.0,1.0,4429
1480,3,0,30662.0,0.0,0.0,0.0,0.0,4996
1481,2,0,157452.0,45312.0,18.0,0.0,0.0,4471
1482,3,0,24266.0,2375.0,12.0,0.0,0.0,4111
1483,0,1,49991.0,44146.0,27.0,777.5,2.5,4803
1484,1,0,42275.0,4100.0,6.0,777.5,2.5,4712
1485,3,0,59162.0,2520.0,7.0,0.0,0.0,4726
1486,0,1,109625.0,57626.25,19.0,500.0,1.0,5056
1487,3,0,30486.0,0.0,0.0,0.0,0.0,5051
1488,0,1,203218.75,57626.25,22.0,350.0,1.0,5045
1489,5,1,203218.75,8370.0,30.0,777.5,2.5,5042
1490,3,0,20818.0,15214.0,4.0,0.0,0.0,5036
1491,3,0,106509.0,1113.0,7.0,0.0,0.0,5036
1492,1,1,65982.0,1750.0,4.0,750.0,2.5,5030
1493,3,1,9002.0,1586.0,9.0,0.0,0.0,4933
1494,3,1,16088.0,17872.0,15.0,0.0,0.0,4563
1495,3,0,10079.0,569.0,8.0,0.0,0.0,4651
1496,1,1,48863.0,57626.25,18.0,777.5,2.5,4925
1497,4,1,137402.0,950.0,6.0,200.0,2.5,4685
1498,3,1,71076.0,10000.0,1.0,0.0,0.0,4820
1499,3,0,20630.0,2045.0,4.0,0.0,0.0,4643
1500,5,1,119180.0,9275.0,20.0,777.5,2.5,4657
1501,2,1,54116.0,34997.0,14.0,0.0,0.0,4848
1502,3,0,36665.0,1625.0,6.0,0.0,0.0,4747
1503,0,1,203218.75,51765.0,18.0,450.0,1.0,4770
1504,1,0,48721.0,18781.0,12.0,300.0,2.5,4672
1505,5,1,203218.75,27471.0,20.0,777.5,2.5,4905
1506,3,0,88668.0,9889.0,15.0,100.0,1.0,4903
1507,3,0,46074.0,2193.0,11.0,0.0,0.0,4419
1508,3,0,1923.0,1170.0,2.0,0.0,0.0,4615
1509,2,0,46030.0,4375.0,27.0,0.0,0.0,4566
1510,3,0,31236.0,2250.0,13.0,0.0,0.0,4523
1511,3,0,18351.0,0.0,0.0,0.0,0.0,4744
1512,3,1,4779.0,600.0,2.0,0.0,0.0,4926
1513,5,1,124775.0,11564.0,8.0,700.0,2.0,4847
1514,3,0,66923.0,17139.0,12.0,0.0,0.0,4875
1515,3,0,24008.0,540.0,3.0,0.0,0.0,4901
1516,4,1,118415.0,4475.0,10.0,100.0,1.0,4545
1517,3,1,2793.0,8000.0,3.0,0.0,0.0,4588
1518,1,1,70464.0,4000.0,4.0,777.5,2.0,4889
1519,1,1,71930.0,32774.0,13.0,500.0,1.0,4300
1520,5,1,126484.0,5942.0,13.0,777.5,2.5,4758
1521,1,1,39503.0,16671.0,18.0,777.5,2.0,4884
1522,3,0,7291.0,0.0,0.0,0.0,0.0,4104
1523,3,1,4838.0,23592.0,16.0,500.0,1.0,5024
1524,1,1,73811.0,25394.0,14.0,777.5,2.0,5021
1525,2,1,156219.0,55874.0,24.0,0.0,0.0,5015
1526,2,1,114376.0,33949.0,15.0,0.0,0.0,5009
1527,1,0,23965.0,7308.0,16.0,550.0,2.5,5003
1528,1,0,45766.0,4550.0,11.0,777.5,2.5,5002
1529,0,1,57857.0,57626.25,37.0,777.5,2.5,4996
1530,3,1,19998.0,4309.0,13.0,0.0,0.0,4995
1531,1,0,29506.0,4826.0,16.0,500.0,2.0,4993
1532,3,0,6020.0,0.0,0.0,0.0,0.0,4986
1533,1,1,27989.0,25369.0,16.0,777.5,2.0,4981
1534,3,1,21933.0,27166.0,15.0,550.0,1.0,4974
1535,2,0,58758.0,6500.0,38.0,0.0,0.0,4974
1536,2,1,86069.0,35282.0,21.0,0.0,0.0,4972
1537,3,0,8350.0,2125.0,10.0,0.0,0.0,4967
1538,3,1,26862.0,15510.0,15.0,0.0,0.0,4965
1539,2,1,133853.0,57626.25,14.0,0.0,0.0,4960
1540,3,0,72623.0,0.0,0.0,0.0,0.0,4957
1541,3,0,36887.0,9048.0,11.0,0.0,0.0,4951
1542,0,1,49737.0,57626.25,22.0,550.0,2.0,4946
1543,2,0,53869.0,6750.0,26.0,0.0,0.0,4940
1544,3,0,5264.0,0.0,0.0,0.0,0.0,4496
1545,5,1,132132.0,20443.0,18.0,777.5,2.5,3916
1546,2,0,203218.75,57626.25,36.0,0.0,0.0,4692
1547,0,1,203218.75,52013.0,31.0,777.5,2.5,4469
1548,3,0,22459.0,104.0,2.0,0.0,0.0,4215
1549,3,0,65021.0,10369.0,12.0,0.0,0.0,3547
1550,2,0,44205.0,28340.0,13.0,0.0,0.0,3676
1551,3,0,18433.0,3174.0,9.0,0.0,0.0,3930
1552,3,0,6341.0,3658.0,12.0,0.0,0.0,3706
1553,3,0,3641.0,1164.0,3.0,0.0,0.0,3603
1554,3,0,39207.0,965.0,3.0,0.0,0.0,3757
1555,3,0,63362.0,16331.0,15.0,350.0,1.0,3544
1556,4,1,203218.75,8500.0,4.0,0.0,0.0,4716
1557,3,1,329.0,23492.0,14.0,0.0,0.0,4868
1558,3,0,22424.0,648.0,2.0,0.0,0.0,3951
1559,3,0,36805.0,13018.0,16.0,0.0,0.0,3799
1560,3,0,63437.0,7160.0,15.0,0.0,0.0,4595
1561,3,0,8962.0,0.0,0.0,0.0,0.0,4198
1562,3,0,7922.0,0.0,0.0,0.0,0.0,4491
1563,1,0,113731.0,1700.0,5.0,700.0,2.5,4482
1564,3,0,12612.0,0.0,0.0,0.0,0.0,4170
1565,6,1,45916.0,675.0,6.0,500.0,2.0,2818
1566,3,0,51324.0,20533.0,14.0,0.0,0.0,4408
1567,3,1,412.0,13000.0,1.0,0.0,0.0,4761
1568,3,1,8103.0,2750.0,15.0,0.0,0.0,4776
1569,2,1,91237.0,57626.25,26.0,0.0,0.0,4321
1570,3,0,17388.0,0.0,0.0,0.0,0.0,4232
1571,1,0,52046.0,1058.0,8.0,683.0,2.5,3456
1572,3,0,50015.0,20839.0,16.0,50.0,1.0,4497
1573,6,1,45340.0,14063.0,16.0,500.0,1.0,4660
1574,4,0,200963.0,6164.0,4.0,150.0,1.0,4782
1575,3,0,85884.0,7742.0,9.0,0.0,0.0,4692
1576,3,1,4236.0,3000.0,7.0,0.0,0.0,4148
1577,3,1,55843.0,6000.0,3.0,0.0,0.0,4341
1578,6,0,43000.0,1273.0,4.0,173.0,1.0,4646
1579,3,1,5573.0,1958.0,17.0,0.0,0.0,3714
1580,3,0,2080.0,0.0,0.0,0.0,0.0,4635
1581,3,0,43686.0,4039.0,12.0,0.0,0.0,4328
1582,3,0,11001.0,255.0,5.0,0.0,0.0,4315
1583,2,1,10146.0,26633.0,12.0,0.0,0.0,4509
1584,2,1,35062.0,16237.0,26.0,0.0,0.0,4152
1585,3,1,11866.0,6139.0,9.0,0.0,0.0,4667
1586,3,0,41048.0,1195.0,3.0,0.0,0.0,4856
1587,3,1,25004.0,1113.0,3.0,0.0,0.0,4860
1588,4,1,194074.0,12500.0,6.0,0.0,0.0,4701
1589,2,0,65952.0,34770.0,14.0,0.0,0.0,4827
1590,4,0,203218.75,4652.0,13.0,0.0,0.0,4849
1591,3,0,61286.0,1500.0,5.0,0.0,0.0,4755
1592,4,0,118177.0,20910.0,18.0,402.0,1.0,4811
1593,0,1,183370.0,30988.0,14.0,777.5,2.5,4848
1594,3,0,98608.0,969.0,12.0,0.0,0.0,4663
1595,1,0,22529.0,5115.0,20.0,777.5,2.5,4865
1596,6,1,2502.0,15500.0,4.0,500.0,1.0,4761
1597,2,1,123430.0,49987.0,17.0,0.0,0.0,4798
1598,3,0,36219.0,4044.0,10.0,0.0,0.0,4595
1599,0,1,61405.0,32316.0,20.0,777.5,2.5,4828
1600,3,1,3789.0,181.0,3.0,0.0,0.0,4756
1601,3,0,16065.0,0.0,0.0,0.0,0.0,4456
1602,2,1,203218.75,57626.25,13.0,0.0,0.0,4784
1603,3,0,28733.0,0.0,0.0,0.0,0.0,4650
1604,3,0,26965.0,7346.0,13.0,0.0,0.0,4653
1605,2,0,203218.75,50888.0,26.0,0.0,0.0,4744
1606,3,0,5074.0,500.0,1.0,0.0,0.0,4730
1607,1,0,43338.0,1000.0,4.0,777.5,2.5,4275
1608,3,1,23551.0,2375.0,12.0,0.0,0.0,4663
1609,3,0,32015.0,6000.0,6.0,0.0,0.0,4574
1610,6,0,65435.0,1000.0,2.0,500.0,1.0,4786
1611,3,0,39079.0,3070.0,5.0,0.0,0.0,4750
1612,2,0,108616.0,36476.0,13.0,0.0,0.0,4644
1613,2,0,80154.0,47270.0,14.0,0.0,0.0,4352
1614,3,1,25563.0,303.0,8.0,0.0,0.0,3511
1615,2,1,18007.0,33237.0,15.0,0.0,0.0,4665
1616,2,0,51752.0,25962.0,20.0,0.0,0.0,4631
1617,3,0,21540.0,1188.0,9.0,0.0,0.0,4791
1618,2,0,203218.75,57626.25,11.0,0.0,0.0,4791
1619,2,0,196079.0,56890.0,21.0,0.0,0.0,4791
1620,5,1,203218.75,11430.0,14.0,777.5,2.5,4791
1621,3,0,20681.0,0.0,0.0,0.0,0.0,4939
1622,4,1,155278.0,27200.0,16.0,0.0,0.0,4926
1623,5,1,194949.0,10121.0,13.0,777.5,2.5,4930
1624,0,1,203218.75,40533.0,24.0,250.0,1.0,4791
1625,2,0,105588.0,22973.0,3.0,0.0,0.0,4805
1626,2,0,41366.0,27148.0,15.0,0.0,0.0,4806
1627,1,0,59445.0,5500.0,21.0,500.0,2.0,4843
1628,0,1,130920.0,30299.0,20.0,777.5,2.5,4793
1629,3,0,49777.0,12241.0,12.0,0.0,0.0,4777
1630,2,0,58778.0,28325.0,13.0,0.0,0.0,4919
1631,3,0,38224.0,2587.0,10.0,0.0,0.0,4824
1632,2,1,93700.0,57626.25,14.0,0.0,0.0,4827
1633,2,1,203218.75,57626.25,18.0,0.0,0.0,4827
1634,3,0,34941.0,23718.0,16.0,0.0,0.0,4755
1635,3,0,115197.0,17638.0,24.0,0.0,0.0,4820
1636,1,0,31230.0,815.0,5.0,777.5,2.5,4931
1637,3,1,98604.0,17490.0,15.0,0.0,0.0,4919
1638,4,0,203218.75,0.0,0.0,0.0,0.0,4903
1639,0,1,136104.0,57626.25,38.0,777.5,2.5,4916
1640,3,0,23984.0,2737.0,14.0,0.0,0.0,4905
1641,2,0,169947.0,48140.0,21.0,0.0,0.0,4895
1642,1,1,71264.0,57626.25,17.0,777.5,2.0,4903
1643,3,0,71610.0,20918.0,14.0,0.0,0.0,4895
1644,4,0,151152.0,13635.0,21.0,777.5,1.0,4895
1645,0,1,164178.0,35314.0,23.0,777.5,2.5,4883
1646,3,0,18601.0,100.0,1.0,0.0,0.0,4888
1647,3,0,49331.0,23572.0,12.0,100.0,1.0,4888
1648,3,0,43326.0,4164.0,12.0,0.0,0.0,4881
1649,3,0,12112.0,0.0,0.0,0.0,0.0,4882
1650,2,1,98343.0,31961.0,16.0,0.0,0.0,4971
1651,2,1,83006.0,45167.0,13.0,0.0,0.0,4906
1652,1,0,110980.0,12900.0,8.0,777.5,2.5,4853
1653,3,0,78032.0,24046.0,23.0,0.0,0.0,4862
1654,4,0,176262.0,12678.0,8.0,150.0,1.0,4862
1655,4,1,203218.75,13301.0,12.0,0.0,0.0,4849
1656,0,0,203218.75,37889.0,15.0,777.5,2.0,4841
1657,2,1,41370.0,51335.0,9.0,0.0,0.0,4842
1658,3,1,92905.0,1766.0,10.0,0.0,0.0,4827
1659,3,1,7430.0,10500.0,5.0,0.0,0.0,4791
1660,1,1,68390.0,3450.0,3.0,777.5,2.0,4754
1661,1,1,18366.0,1100.0,3.0,777.5,2.5,4783
1662,2,1,197673.0,48932.0,15.0,0.0,0.0,4775
1663,1,1,11789.0,28756.0,20.0,777.5,2.0,4775
1664,4,0,203218.75,2750.0,15.0,0.0,0.0,4751
1665,3,0,13310.0,0.0,0.0,0.0,0.0,4755
1666,0,1,203218.75,55903.0,17.0,500.0,1.0,4761
1667,3,1,25688.0,3103.0,10.0,0.0,0.0,4754
1668,5,0,203218.75,3833.0,21.0,777.5,2.5,4638
1669,5,1,203218.75,15942.0,8.0,777.5,2.5,4741
1670,3,0,3580.0,130.0,3.0,0.0,0.0,4730
1671,2,1,84305.0,57626.25,15.0,0.0,0.0,4734
1672,3,0,4780.0,0.0,0.0,0.0,0.0,4733
1673,0,1,88192.0,47848.0,22.0,500.0,1.0,4784
1674,2,1,105665.0,31226.0,13.0,0.0,0.0,4727
1675,1,1,24756.0,7720.0,26.0,500.0,2.0,4723
1676,1,1,51304.0,11611.0,38.0,777.5,2.5,4708
1677,1,0,12404.0,1950.0,7.0,777.5,2.5,4701
1678,3,0,80988.0,4413.0,5.0,0.0,0.0,4707
1679,6,1,5617.0,4400.0,4.0,400.0,1.0,4706
1680,0,1,68023.0,57626.25,33.0,500.0,1.0,4702
1681,0,0,108100.0,45113.0,17.0,777.5,2.0,4699
1682,1,0,17470.0,4100.0,9.0,777.5,2.5,4691
1683,2,1,138332.0,57626.25,17.0,0.0,0.0,4692
1684,3,0,4087.0,500.0,4.0,0.0,0.0,4684
1685,3,0,40264.0,19137.0,13.0,0.0,0.0,4684
1686,3,1,13290.0,3175.0,5.0,0.0,0.0,4679
1687,2,1,130761.0,52423.0,15.0,0.0,0.0,4674
1688,2,1,14371.0,28723.0,13.0,0.0,0.0,4671
1689,3,1,25322.0,23821.0,16.0,0.0,0.0,4673
1690,2,0,55356.0,23871.0,15.0,0.0,0.0,4660
1691,0,1,134501.0,57626.25,32.0,777.5,2.0,4663
1692,2,0,63311.0,29318.0,11.0,0.0,0.0,4667
1693,1,1,90307.0,3150.0,3.0,650.0,2.0,4664
1694,3,1,2198.0,16070.0,12.0,0.0,0.0,4658
1695,3,0,43749.0,9557.0,5.0,0.0,0.0,4664
1696,3,0,7730.0,375.0,3.0,0.0,0.0,4659
1697,3,0,16171.0,2875.0,16.0,0.0,0.0,4656
1698,4,1,192108.0,10200.0,3.0,200.0,2.0,4656
1699,3,1,35895.0,15720.0,11.0,0.0,0.0,4649
1700,3,1,46578.0,8322.0,12.0,0.0,0.0,4645
1701,6,0,54309.0,6772.0,7.0,250.0,1.0,4698
1702,3,1,45613.0,29117.0,16.0,350.0,1.0,4625
1703,2,1,203218.75,27415.0,16.0,0.0,0.0,4631
1704,3,0,93148.0,7776.0,18.0,0.0,0.0,4631
1705,3,0,27905.0,3794.0,11.0,0.0,0.0,4628
1706,4,1,139983.0,17289.0,24.0,100.0,2.0,4629
1707,0,0,188703.0,57626.25,38.0,500.0,1.0,4625
1708,3,0,19479.0,2250.0,4.0,0.0,0.0,4625
1709,2,0,63635.0,5175.0,31.0,50.0,1.0,4622
1710,2,1,77203.0,57626.25,16.0,0.0,0.0,4646
1711,3,0,19020.0,330.0,3.0,0.0,0.0,4614
1712,3,0,61172.0,6875.0,10.0,0.0,0.0,4609
1713,3,0,7342.0,0.0,0.0,0.0,0.0,4604
1714,1,0,62076.0,11221.0,15.0,777.5,2.0,4603
1715,3,1,13046.0,0.0,0.0,0.0,0.0,4597
1716,1,1,11527.0,16874.0,27.0,777.5,2.5,4583
1717,2,1,77814.0,43914.0,17.0,0.0,0.0,4587
1718,2,1,75303.0,57626.25,15.0,0.0,0.0,4598
1719,3,0,7545.0,616.0,6.0,0.0,0.0,4587
1720,3,0,26972.0,0.0,0.0,0.0,0.0,4587
1721,2,1,184805.0,52755.0,22.0,0.0,0.0,4726
1722,0,1,93971.0,57626.25,22.0,450.0,2.5,4580
1723,2,0,66328.0,40522.0,14.0,0.0,0.0,4575
1724,2,0,51745.0,41377.0,14.0,0.0,0.0,4606
1725,2,1,64341.0,57626.25,13.0,0.0,0.0,4568
1726,3,0,49708.0,0.0,0.0,0.0,0.0,4560
1727,2,1,46926.0,27889.0,15.0,0.0,0.0,4554
1728,5,1,199418.0,25590.0,38.0,777.5,2.5,4548
1729,6,0,9126.0,1202.0,13.0,350.0,1.0,4554
1730,2,0,95109.0,26149.0,8.0,0.0,0.0,4593
1731,2,0,65706.0,21958.0,17.0,0.0,0.0,4534
1732,2,1,9862.0,31280.0,15.0,0.0,0.0,4545
1733,0,1,203218.75,57626.25,18.0,777.5,2.0,4545
1734,3,0,25541.0,660.0,3.0,0.0,0.0,4520
1735,3,0,5580.0,60.0,2.0,0.0,0.0,4533
1736,0,1,37514.0,35874.0,31.0,500.0,1.0,4537
1737,6,0,67083.0,4600.0,4.0,500.0,1.0,4532
1738,2,0,92646.0,27177.0,16.0,0.0,0.0,4523
1739,3,0,21110.0,3402.0,12.0,0.0,0.0,4516
1740,2,1,102570.0,57626.25,20.0,0.0,0.0,4524
1741,3,0,15876.0,0.0,0.0,0.0,0.0,4512
1742,3,0,8957.0,0.0,0.0,0.0,0.0,4509
1743,3,0,5375.0,2000.0,9.0,0.0,0.0,4509
1744,2,1,109114.0,31956.0,27.0,0.0,0.0,4512
1745,3,0,23432.0,1162.0,10.0,0.0,0.0,4510
1746,2,0,111384.0,26669.0,14.0,0.0,0.0,4505
1747,3,0,69880.0,4635.0,5.0,0.0,0.0,4552
1748,3,0,11289.0,1500.0,5.0,0.0,0.0,4492
1749,1,0,119676.0,550.0,4.0,550.0,2.5,4485
1750,1,1,21847.0,929.0,4.0,777.5,2.5,4491
1751,0,1,40808.0,38612.0,27.0,400.0,2.0,4490
1752,1,0,47509.0,21210.0,10.0,777.5,2.0,4490
1753,1,0,20248.0,18507.0,37.0,777.5,2.5,4488
1754,3,0,3441.0,1643.0,6.0,0.0,0.0,4484
1755,3,0,35216.0,9959.0,14.0,0.0,0.0,4481
1756,3,0,63036.0,9006.0,14.0,0.0,0.0,4475
1757,3,0,20844.0,20844.0,10.0,0.0,0.0,4474
1758,3,0,42420.0,1000.0,1.0,0.0,0.0,4461
1759,3,0,36254.0,7232.0,7.0,0.0,0.0,4453
1760,3,1,22412.0,11654.0,12.0,0.0,0.0,4460
1761,3,0,11512.0,3667.0,14.0,0.0,0.0,4460
1762,3,0,1703.0,1230.0,4.0,0.0,0.0,4390
1763,1,1,51471.0,15505.0,32.0,412.0,1.0,4450
1764,1,0,70518.0,2000.0,3.0,777.5,2.0,4450
1765,4,1,203218.75,30480.0,16.0,500.0,1.0,4443
1766,2,1,25577.0,33420.0,18.0,0.0,0.0,4432
1767,3,1,17111.0,13577.0,10.0,0.0,0.0,4434
1768,4,0,99336.0,14195.0,14.0,500.0,1.0,4453
1769,3,0,67612.0,0.0,0.0,0.0,0.0,4442
1770,1,0,38918.0,6505.0,29.0,618.0,2.0,4442
1771,3,0,72812.0,16930.0,17.0,50.0,1.0,4442
1772,3,1,134937.0,500.0,1.0,0.0,0.0,4427
1773,2,0,121688.0,31631.0,15.0,0.0,0.0,4420
1774,4,0,162410.0,20203.0,17.0,0.0,0.0,4420
1775,1,1,59821.0,4200.0,4.0,200.0,2.0,4419
1776,1,0,96053.0,2200.0,6.0,777.5,2.5,4391
1777,2,0,171946.0,19198.0,28.0,0.0,0.0,4397
1778,3,0,15737.0,220.0,3.0,0.0,0.0,4404
1779,3,0,77814.0,14786.0,11.0,0.0,0.0,4394
1780,6,0,53768.0,4798.0,16.0,450.0,1.0,4387
