,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
4836,0,0.0,0.8732394366197183,0.1842368473694739,0.4444444444444444,0.718407960199005,0.6700553888760674,0.20203469266774204,0.5855972871161723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4837,0,0.0,0.7323943661971831,0.2908581716343268,0.2857142857142857,0.6601990049751243,0.5113027925225017,0.26832803347571715,0.46951764808144064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4838,1,0.0,0.28169014084507044,0.1224244848969794,0.8095238095238095,0.8049751243781095,0.2235864297253635,0.044750355379174135,0.18635814085276575,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4839,2,0.0,0.22535211267605634,0.5183036607321464,0.0,0.016915422885572132,0.033671820909300716,0.15337059627968277,0.06589941603911284,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4840,2,0.4,0.2112676056338028,0.5449089817963593,0.0,0.022388059701492536,0.03135818139856912,0.1517584413979089,0.06367058871340084,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4841,1,0.0,0.4788732394366197,0.04300860172034406,0.1111111111111111,0.436318407960199,0.23970690053081004,0.026201869298808383,0.19416355194520044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4842,2,1.0,0.38028169014084506,0.31706341268253646,0.0,0.012935323383084583,0.06058158319870759,0.15453009428320477,0.08726021536450423,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4843,2,0.0,0.0,0.5973194638927786,0.0,0.020895522388059716,0.0001788599123009463,0.01039718029584609,0.002605416059432385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4844,1,0.0,0.8169014084507042,0.0,0.1111111111111111,0.33283582089552244,0.3446803600276944,0.0,0.2695219377612612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4845,2,0.8,1.0,0.36287257451490296,0.0,0.05024875621890548,0.18513154858066005,0.45477391965166314,0.26260697389052506,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4846,1,0.0,0.5492957746478874,0.23124624924984996,0.4126984126984127,0.4661691542288557,0.29623817216708975,0.16100656961819265,0.27336910324243346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4847,1,0.5333333333333333,0.5492957746478874,0.0704140828165633,0.8888888888888888,0.6263681592039801,0.3777405954304177,0.049026221890660734,0.30811099433649375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4848,0,1.0,0.8732394366197183,0.8435687137427486,1.0,0.5597014925373134,0.5372432494807293,0.9250600423234182,0.6601501162164573,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4849,1,0.0,0.028169014084507043,0.5373074614922985,0.07936507936507936,0.6194029850746269,0.024642280175398105,0.028057762499640922,0.02633140937430504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4850,0,0.4,0.5492957746478874,0.0,0.4126984126984127,0.41840796019900495,0.2803715670436187,0.0,0.21919270483503356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4851,1,1.0,0.09859154929577464,0.41348269653930786,0.2857142857142857,0.5646766169154229,0.07377105931225479,0.05757795491363395,0.07243688808564007,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4852,1,0.5333333333333333,0.11267605633802817,0.5207041408281656,0.9365079365079365,0.5054726368159204,0.0732921763212555,0.08157225143696797,0.07828530208941273,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4853,1,0.8,0.4225352112676056,0.6135227045409082,0.9365079365079365,0.41243781094527365,0.20848142164781908,0.3310558308734624,0.24879330177784648,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4854,2,0.13333333333333333,0.6901408450704225,0.5621124224844969,0.0,0.01592039800995026,0.1066582044772675,0.48921762611064157,0.21012567633011114,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4855,1,0.0,0.11267605633802817,0.0,0.3333333333333333,0.22388059701492538,0.03930302330948534,0.0,0.03233425185161771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4856,0,0.9333333333333333,0.3380281690140845,0.07621524304860972,0.12698412698412698,0.7706467661691543,0.2676609739210708,0.0331658212719136,0.2178471000071118,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4857,1,1.0,0.6197183098591549,0.20424084816963395,0.1746031746031746,0.627363184079602,0.40645049619201473,0.15997938670215964,0.3593568641085876,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4858,2,0.5333333333333333,0.7605633802816901,0.626125225045009,0.0,0.017412935323383085,0.12329217632125548,0.5994221660850316,0.25172653968461817,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4859,1,0.0,0.5211267605633803,0.40288057611522304,0.20634920634920634,0.47661691542288565,0.28889914608816064,0.26648258620284426,0.294981864814127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4860,2,0.4,0.5211267605633803,0.48329665933186633,0.0,0.013432835820895536,0.08060235402723287,0.31967325137342195,0.14576061103102456,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,1,0.0,0.4647887323943662,0.09781956391278254,0.42857142857142855,0.3139303482587064,0.1979459958458343,0.05789133275242367,0.1760213671209588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4862,0,0.0,0.971830985915493,0.3976795359071814,0.4126984126984127,0.8308457711442786,0.8135818139856912,0.48455177828866103,0.7621668301636737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4863,1,0.0,0.16901408450704225,0.9337867573514702,0.9365079365079365,0.3671641791044776,0.08355642741749365,0.21130023076795854,0.11996473431642259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4864,0,0.0,0.8450704225352113,0.3088617723544709,0.47619047619047616,0.8527363184079603,0.7390030002307869,0.3279464263174709,0.6631826940769681,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4865,0,0.0,0.5633802816901409,0.4328865773154631,0.9365079365079365,0.809950248756219,0.48483152550196174,0.30893483743089367,0.45933259355170813,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
4866,1,0.0,0.28169014084507044,0.5709141828365673,0.6666666666666666,0.5517412935323384,0.17769443803369492,0.20868874877804408,0.19296153850495623,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4867,1,0.9333333333333333,0.9577464788732394,0.0,0.9365079365079365,0.417910447761194,0.4658089083775675,0.0,0.37515643220556144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4868,1,0.13333333333333333,0.647887323943662,0.7851570314062812,0.4126984126984127,0.3582089552238806,0.29072236325871215,0.6423375201192926,0.39389104439028405,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4869,0,0.0,1.0,0.722744548909782,0.3333333333333333,0.6671641791044776,0.7051003923378721,0.9057873052378496,0.7865195682775917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4870,0,0.26666666666666666,1.0,0.9133826765353069,0.746031746031746,0.7233830845771144,0.7654800369259174,1.0,0.8957402350518767,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4871,2,1.0,0.9859154929577465,0.3682736547309462,0.0,0.01592039800995026,0.15702746365105008,0.45513256317827805,0.24070522336249936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4872,1,0.0,0.30985915492957744,0.03160632126425285,0.746031746031746,0.3686567164179104,0.14601892453265636,0.012653500735132182,0.11732771008989136,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4873,2,0.0,0.2112676056338028,0.41308261652330464,0.0,0.01840796019900499,0.03200438495268867,0.11504448659569819,0.05465413327583656,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4874,1,0.0,0.11267605633802817,0.6887377475495099,0.8095238095238095,0.5099502487562189,0.07321140087699055,0.10789598989530569,0.085049449848563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4875,2,1.0,0.22535211267605634,0.9049809961992399,0.0,0.06865671641791044,0.04544195707362105,0.26779180917378803,0.10478739556605147,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4876,1,0.26666666666666666,0.323943661971831,0.8987797559511902,1.0,0.6109452736318408,0.2203900300023079,0.3754684345819409,0.26963211480086285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4877,2,1.0,1.0,0.17963592718543708,0.0,0.06268656716417911,0.19984998846065083,0.2251306393865455,0.2145652691717644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4878,2,0.0,0.14084507042253522,0.8977795559111823,0.0,0.014427860696517405,0.022778675282714052,0.1718981905041292,0.06217958631682445,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4879,1,0.0,0.676056338028169,0.15023004600920184,0.20634920634920634,0.5592039800995026,0.4273136395107316,0.12813323432914947,0.36742507453318685,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
4880,2,0.6666666666666666,0.7323943661971831,0.9249849969993998,0.0,0.00796019900497513,0.11212208631433188,0.853334818976421,0.30883978836074394,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4881,2,0.0,0.5352112676056338,0.9991998399679937,0.0,0.06716417910447761,0.11372605585045004,0.678306332060381,0.2646994345524678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4882,2,0.0,0.11267605633802817,0.6257251450290058,0.0,0.00796019900497513,0.016022386337410568,0.09802458797342904,0.037732023701609864,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4883,1,0.0,0.5352112676056338,0.7027405481096219,0.4603174603174603,0.6333333333333334,0.36936879759981533,0.4770550839896133,0.4125732773266715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4884,0,0.5333333333333333,0.704225352112676,0.3980796159231846,0.9365079365079365,0.7154228855721394,0.523430648511424,0.3533857428752243,0.5010698235699844,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4885,2,0.26666666666666666,0.9859154929577465,0.18403680736147227,0.0,0.07064676616915425,0.21102584814216477,0.2274426714416164,0.22391135263764506,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4886,1,0.6666666666666666,0.5211267605633803,0.0,0.3968253968253968,0.4154228855721393,0.2509116085852757,0.0,0.19613680466265615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
4887,1,0.9333333333333333,0.38028169014084506,0.6619323864772955,0.30158730158730157,0.7129353233830846,0.27864066466651277,0.32261203910607233,0.3015112090462574,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4888,2,0.13333333333333333,0.43661971830985913,0.24704940988197638,0.0,0.011442786069651727,0.07181513962612508,0.1376076909885591,0.09166278149612742,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4889,2,0.6666666666666666,0.5070422535211268,0.8937787557511502,0.0,0.05820895522388061,0.0972824832679437,0.5756263421929311,0.2251991596743004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4890,1,0.0,0.1267605633802817,0.25925185037007403,0.4603174603174603,0.3582089552238806,0.06510500807754444,0.04512640878572182,0.06242522692970682,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4891,0,0.13333333333333333,0.9295774647887324,0.4626925385077015,0.38095238095238093,0.9119402985074627,0.8439418416801292,0.5396053006120444,0.8002059046313866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4892,1,0.0,0.08450704225352113,0.0,0.7619047619047619,0.17164179104477612,0.026627048234479575,0.0,0.020607621857950637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4893,0,0.0,0.704225352112676,0.28745749149829963,0.1111111111111111,0.6895522388059702,0.5143203323332564,0.25518357412648107,0.46847006311473643,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4894,1,0.0,0.11267605633802817,0.7091418283656732,0.8253968253968254,0.6980099502487562,0.0888299099930764,0.111092443850961,0.09810181667940401,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4895,1,0.0,0.04225352112676056,0.037607521504300856,0.3333333333333333,0.32388059701492533,0.02117470574659589,0.002618445941887562,0.017019643346988814,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4896,0,0.6666666666666666,0.9859154929577465,0.881376275255051,0.09523809523809523,0.8034825870646766,0.8049619201477037,1.0,0.9158692189509022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4897,1,1.0,0.29577464788732394,0.120624124824965,0.8095238095238095,0.4129353233830846,0.156421647819063,0.04619189343760691,0.1341676384296611,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4898,0,0.0,0.6056338028169014,0.8891778355671135,0.30158730158730157,0.927860696517413,0.5650069236095083,0.6810048634499593,0.6185799579385605,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4899,2,0.26666666666666666,0.4507042253521127,0.19943988797759551,0.0,0.05970149253731343,0.0945880452342488,0.1145604919335674,0.103507716343793,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,2,0.0,0.0,0.1712342468493699,0.0,0.022388059701492536,0.00019616893607200545,0.0029805714444890333,0.0006953796761743282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4901,0,0.0,0.4084507042253521,0.6483296659331865,0.3492063492063492,0.518905472636816,0.23378144472651743,0.33855252517251017,0.27053791456086657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4902,1,0.0,0.0,0.0,0.14285714285714285,0.12238805970149254,0.0013558735287329796,0.0,0.004442302113118856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4903,0,0.6666666666666666,0.2112676056338028,0.1832366473294659,0.9365079365079365,0.6631840796019901,0.15917955227325178,0.051031840058915034,0.13758132047633506,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4904,0,0.6666666666666666,0.9859154929577465,0.9665933186637327,0.9365079365079365,0.36069651741293535,0.43381029309946917,1.0,0.6491017071796822,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4905,1,0.0,0.5915492957746479,0.39327865573114623,0.4444444444444444,0.5681592039800994,0.36263558735287327,0.29435928595118444,0.3599194894829468,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4906,1,0.4,0.6901408450704225,0.0,1.0,0.26069651741293537,0.2503634894991922,0.0,0.19570783668060054,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4907,1,0.0,0.5633802816901409,0.5839167833566713,0.06349206349206349,0.7940298507462686,0.45831987075928915,0.41671940409462965,0.466539255650242,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4908,1,0.5333333333333333,0.5492957746478874,0.8421684336867373,0.8253968253968254,0.45422885572139304,0.3018924532656358,0.5863647561354594,0.388115780716083,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4909,1,0.4,0.028169014084507043,0.48569713942788556,1.0,0.5064676616915423,0.02494807292868682,0.025362713086049204,0.025871736315639157,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4910,0,0.0,0.5070422535211268,0.74374874974995,0.14285714285714285,0.46169154228855724,0.2687572120932379,0.47900150856609625,0.33433764521412834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4911,1,0.26666666666666666,0.43661971830985913,0.48089617923584715,0.3492063492063492,0.8019900497512438,0.3543503346411262,0.2678614486935191,0.34656278115746847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4912,1,0.8,0.43661971830985913,0.96999399879976,1.0,0.7099502487562188,0.33267943687976,0.5402912498813952,0.40026054160594327,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4913,1,0.0,0.8169014084507042,0.6247249449889978,0.25396825396825395,0.6467661691542289,0.5689245326563582,0.641578449354224,0.6114202565454305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4914,1,0.9333333333333333,0.4084507042253521,0.3466693338667733,0.20634920634920634,0.5174129353233831,0.251569351488576,0.18102793154087013,0.24360324074021808,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4915,2,0.13333333333333333,0.36619718309859156,0.7105421084216844,0.0,0.06218905472636816,0.0857546734364182,0.3339354250143414,0.15349196870339912,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
